genre,rating,watched
"Action, Adventure, Drama",6.8,0
"Comedy, Horror",5.8,0
"Drama, Romance",7.9,0
Comedy,6.9,0
"Drama, Family",6.8,0
"Comedy, Drama, Sci-Fi",7.2,0
"Drama, Romance",6.7,0
"Action, Adventure, Drama",6.7,0
"Animation, Action, Drama",8.1,0
"Animation, Action, Adventure",7.6,0
"Action, Adventure, Drama",7.3,0
"Adventure, Drama, Mystery",5.2,0
"Adventure, Drama",7.8,0
Comedy,4.8,0
"Animation, Comedy, Drama",8.8,0
Drama,7.7,0
"Action, Comedy, Drama",5.6,0
"Action, Crime, Thriller",6.5,0
"Comedy, Drama",7.5,0
"Drama, Romance, War",7.3,0
Documentary,9.3,0
Drama,7.3,0
"Biography, Drama, History",7.1,0
"Adventure, Drama, Family",7.9,0
"Action, Drama, History",7.6,0
"Action, Crime, Drama",7.3,0
"Crime, Drama, Mystery",7.2,0
"Drama, Romance",8.6,0
"Action, Western",6.5,0
"Crime, Mystery, Romance",8.7,0
"Drama, Horror, Sci-Fi",5.6,0
"Drama, Romance",8.5,0
"Drama, Fantasy, Horror",7.1,0
"Action, Horror, Thriller",6.4,0
"Action, Comedy, Fantasy",5.6,0
"Crime, Drama, Music",6.5,0
"Crime, Drama",6.4,0
"Comedy, Drama, Fantasy",8.6,0
Drama,8.6,0
"Adventure, Comedy",7.1,0
"Crime, Drama, Thriller",8.2,0
"Drama, Thriller",6.8,0
"Adventure, Game-Show, Reality-TV",7.8,0
"Crime, Drama, Mystery",5.9,0
"Crime, Drama, Mystery",6.2,0
"Animation, Action, Adventure",8.4,0
"Adventure, Horror, Thriller",5.8,0
"Drama, History",7.5,0
"Animation, Comedy, Romance",8.6,0
Crime,7.3,0
"Documentary, Crime",5.9,0
"Action, Adventure, Drama",6.1,0
Reality-TV,6.5,0
"Drama, Mystery, Romance",6.4,0
"Animation, Comedy, Drama",8.0,0
"Adventure, Sci-Fi, Thriller",5.6,0
"Action, Adventure, Comedy",8.2,0
"Documentary, Sport",8.6,0
"Drama, Fantasy, Horror",6.3,0
"Action, Comedy, Crime",6.0,0
"Action, Fantasy, Sci-Fi",6.5,0
"Animation, Action, Adventure",5.9,0
"Animation, Adventure, Comedy",7.3,0
"Action, Crime, Drama",7.3,0
"Animation, Comedy, Romance",7.2,0
"Adventure, Comedy, Crime",5.7,0
"Action, Crime, Thriller",7.1,0
"Animation, Adventure, Comedy",6.6,0
"Action, Drama, History",7.1,0
"Fantasy, Horror, Mystery",7.6,0
"Action, Crime, Drama",6.7,0
"Animation, Action, Adventure",8.3,0
"Comedy, Drama",7.5,0
Documentary,6.9,0
"Drama, History, Thriller",7.0,0
"Comedy, Romance",6.4,0
"Comedy, Family",6.5,0
"Animation, Action, Adventure",7.9,0
"Biography, Crime, Drama",7.7,0
"Comedy, Romance",6.4,0
"Drama, Romance",5.7,0
"Animation, Action, Adventure",7.1,0
"Drama, Family, Reality-TV",2.8,0
"Comedy, History",7.7,0
"Animation, Action, Adventure",5.1,0
Horror,6.2,0
"Action, Romance, Thriller",6.5,0
"Crime, Drama, Fantasy",4.5,0
Thriller,5.0,0
"Adventure, Drama, Sci-Fi",5.6,0
"Crime, Drama, Thriller",4.5,0
Comedy,3.5,0
"Animation, Action, Adventure",7.4,0
"Crime, Drama, Mystery",6.7,0
"Drama, Thriller",8.2,0
"Action, Crime, Drama",6.3,0
"Adventure, Family, Fantasy",6.3,0
"Action, Drama, War",6.3,0
"Adventure, Drama",7.3,0
"Action, Drama, Mystery",7.7,0
"Drama, Romance",6.6,0
"Animation, Adventure, Comedy",7.6,0
"Mystery, Thriller",5.3,0
"Comedy, Romance",6.1,0
Comedy,5.8,0
"Action, Drama, Sci-Fi",7.3,0
"Drama, Romance, Sci-Fi",5.9,0
"Comedy, Drama, Romance",8.4,0
"Adventure, Drama, Mystery",6.9,0
"Adventure, Drama, Fantasy",5.9,0
"Crime, Drama, Horror",6.8,0
"Drama, Thriller",6.3,0
"Action, Comedy, Drama",4.7,0
"Action, Comedy, Drama",8.3,0
"Comedy, Drama, Music",7.4,0
Horror,3.8,0
"Animation, Adventure, Comedy",7.2,0
"Comedy, Crime",6.5,0
"Action, Crime, Drama",5.3,0
"Drama, Fantasy, Mystery",7.4,0
"Animation, Action, Drama",6.7,0
"Action, Crime, Sci-Fi",6.0,0
"Comedy, Drama",8.3,0
"Drama, Sci-Fi, Thriller",7.2,0
"Animation, Drama, Fantasy",8.5,0
"Action, Horror, Sci-Fi",5.5,0
"Drama, Mystery, Thriller",7.6,0
"Action, Crime, Drama",6.1,0
Drama,8.2,0
"Comedy, Drama",7.3,0
"Comedy, Crime, Drama",8.1,0
"Comedy, Romance",5.7,0
"Action, Drama, History",8.7,0
"Adventure, Family, Fantasy",6.1,0
"Action, Comedy, Horror",6.9,0
"Action, Drama, Sci-Fi",5.5,0
"Action, Comedy, Crime",6.1,0
"Adventure, Drama, Mystery",6.9,0
"Action, Comedy, Crime",7.2,0
"Drama, Romance",6.1,0
"Animation, Action, Adventure",8.2,0
"Action, Adventure, Comedy",6.7,0
"Action, Adventure, Thriller",5.6,0
"Action, Adventure, Comedy",6.4,0
Drama,,0
"Short, Family",6.9,0
"Mystery, Thriller",7.4,0
Drama,6.7,0
"Action, Adventure, Comedy",5.6,0
Comedy,5.9,0
"Action, Adventure, Drama",7.3,0
"Adventure, Drama, Family",8.4,0
"Animation, Action, Comedy",7.6,0
Comedy,7.7,0
"Animation, Action, Adventure",4.9,0
"Animation, Action, Adventure",7.1,0
"Drama, History, War",6.6,0
"Crime, Drama",5.7,0
"Documentary, Crime",7.2,0
"Comedy, Drama",6.9,0
"Action, Comedy, Drama",6.2,0
Comedy,5.1,0
Documentary,8.5,0
Comedy,7.6,0
Drama,7.2,0
"Horror, Mystery, Thriller",6.5,0
"Animation, Comedy, Drama",8.6,0
"Crime, Drama",7.7,0
"Action, Adventure, Crime",5.7,0
"Drama, Romance",8.2,0
"Documentary, History, War",9.1,0
"Drama, Fantasy, Sci-Fi",5.7,0
"Drama, Mystery, Thriller",5.4,0
"Adventure, Comedy, Drama",5.6,0
"Crime, Drama",6.8,0
"Crime, Drama, Mystery",7.5,0
"Drama, Horror, Mystery",5.8,0
"Drama, Music, Musical",6.6,0
"Crime, Drama, Mystery",7.6,0
"Documentary, Reality-TV, Romance",4.6,0
"Comedy, Romance",6.4,0
"Comedy, Horror, Mystery",6.2,0
"Crime, Drama, Fantasy",7.6,0
Comedy,7.2,0
Comedy,8.9,0
"Action, Adventure, Sci-Fi",6.2,0
"Comedy, Crime, Drama",7.9,0
"Animation, Action, Adventure",6.1,0
"Action, Adventure, Comedy",3.6,0
"Action, Crime, Drama",6.2,0
"Action, Drama, Sci-Fi",6.1,0
"Animation, Comedy",7.3,0
"Animation, Adventure, Comedy",6.4,0
"Horror, Mystery, Thriller",5.7,0
"Animation, Adventure, Drama",8.1,0
"Action, Adventure, Fantasy",,0
"Action, Fantasy, Thriller",6.3,0
"Drama, Thriller",6.5,0
"Comedy, Drama, Family",6.4,0
"Action, Drama, Thriller",6.4,0
"Drama, Mystery, Sci-Fi",7.0,0
"Crime, Thriller",7.8,0
"Crime, Drama, Mystery",6.6,0
"Drama, Sci-Fi, Thriller",4.9,0
"Drama, Horror, Thriller",3.7,0
"Adventure, Drama, Fantasy",,0
"Action, Crime, Drama",6.1,0
"Comedy, Crime, Mystery",6.8,0
"Biography, Crime, Drama",6.9,0
"Drama, Horror, Sci-Fi",5.7,0
"Adventure, Drama, Thriller",4.3,0
"Crime, Drama, History",8.2,0
"Documentary, Biography, Drama",7.0,0
"Crime, Drama, History",6.4,0
"Drama, Sci-Fi, Thriller",6.3,0
"Comedy, Drama",6.6,0
"Documentary, Crime, Drama",7.8,0
"Animation, Action, Drama",8.2,0
"Comedy, Fantasy",5.6,0
"Game-Show, Reality-TV",6.8,0
"Action, Crime, Fantasy",6.8,0
"Action, Adventure, Crime",6.5,0
"Crime, Drama, Mystery",6.1,0
"Animation, Action, Adventure",7.9,0
"Drama, Romance",6.4,0
"Comedy, Drama, Family",5.2,0
"Documentary, Sport",7.3,0
"Action, Adventure, Comedy",4.3,0
"Drama, Romance",6.5,0
"Drama, Horror, Mystery",5.7,0
"Action, Horror, Sci-Fi",5.5,0
"Action, Crime, Thriller",6.3,0
"Biography, Crime, Drama",7.8,0
"Action, Sci-Fi, Thriller",7.6,0
"Biography, Drama, History",6.8,0
"Crime, Drama",7.7,0
"Crime, Thriller",5.3,0
"Animation, Action, Adventure",8.1,0
"Animation, Adventure, Family",7.8,0
"Action, Adventure, Drama",4.9,0
"Comedy, Drama",8.1,0
"Drama, Mystery, Romance",7.5,0
"Crime, Drama, Fantasy",5.9,0
"Action, Adventure, Comedy",6.8,0
"Drama, War",7.4,0
"Drama, Mystery, Sci-Fi",6.6,0
"Comedy, Drama, Romance",5.0,0
Comedy,7.2,0
"Animation, Action, Adventure",8.4,0
"Action, Adventure, Sci-Fi",7.2,0
"Action, Mystery, Thriller",6.6,0
"Drama, Fantasy, Sci-Fi",6.5,0
Drama,6.7,0
"Action, Drama, Horror",6.3,0
"Comedy, Drama",6.5,0
"Drama, Fantasy",6.2,0
"Action, Drama, Thriller",5.5,0
"Action, Crime, Drama",6.2,0
Comedy,8.8,0
"Crime, Drama",7.2,0
"Action, Comedy, Romance",6.3,0
"Drama, History",7.9,0
"Action, Crime, Drama",6.2,0
"Adventure, Drama, Sci-Fi",5.5,0
"Action, Comedy, Crime",6.6,0
"Action, Mystery, Thriller",6.8,0
"Comedy, Drama",5.6,0
"Crime, Drama, Mystery",7.2,0
"Comedy, Mystery, Romance",8.1,0
"Action, Comedy, Drama",7.8,0
"Crime, Drama, Thriller",7.8,0
"Animation, Action, Drama",8.4,0
"Horror, Mystery, Sci-Fi",5.4,0
"Action, Adventure, Comedy",6.1,0
"Comedy, Crime, Drama",6.5,0
"Adventure, Comedy, Drama",8.4,0
"Action, Thriller",6.4,0
"Action, Sci-Fi",4.3,0
"Comedy, Romance",6.1,0
"Crime, Drama, Mystery",6.1,0
"Drama, Mystery, Thriller",7.1,0
"Crime, Drama, Mystery",7.3,0
"Animation, Adventure, Comedy",8.2,0
"Action, Crime, Drama",7.6,0
"Comedy, Drama",7.8,0
"Action, Adventure, Comedy",4.5,0
"Horror, Mystery",6.6,0
"Comedy, Crime, Drama",7.6,0
Drama,6.4,0
Comedy,,0
"Crime, Drama, Mystery",6.9,0
Drama,7.4,0
"Drama, Horror, Sci-Fi",5.3,0
"Comedy, Drama, Romance",5.5,0
"Biography, Drama, History",7.7,0
"Drama, Romance",6.4,0
"Fantasy, Horror, Mystery",5.4,0
"Animation, Action, Drama",7.6,0
"Drama, Sci-Fi, Thriller",6.9,0
"Crime, Drama, Horror",7.4,0
"Adventure, Comedy, Family",,0
"Game-Show, Reality-TV",7.1,0
"Drama, Thriller",6.8,0
"Animation, Drama, Fantasy",8.4,0
"Drama, Thriller",6.8,0
Documentary,6.1,0
"Animation, Adventure, Comedy",8.1,0
"Action, Drama, Sport",6.9,0
"Drama, Fantasy, Horror",6.2,0
"Comedy, Family, Fantasy",4.4,0
"Comedy, Drama, Romance",7.4,0
Comedy,7.7,0
"Drama, Sport",7.6,0
"Crime, Drama",6.8,0
"Drama, Mystery, Thriller",5.9,0
"Comedy, Drama, Romance",5.1,0
"Crime, Drama, Thriller",8.7,0
"Biography, Drama, History",6.6,0
Drama,7.0,0
"Comedy, Drama, Romance",8.0,0
Drama,6.8,0
"Drama, History, Thriller",6.6,0
"Action, Adventure, Fantasy",3.9,0
"Biography, Crime, Drama",7.0,0
"Animation, Adventure, Comedy",6.3,0
Drama,7.5,0
"Crime, Drama, Romance",4.7,0
"Drama, Horror, Music",6.2,0
"Animation, Comedy, Fantasy",7.4,0
"Drama, Romance, Thriller",7.8,0
"Action, Adventure, Drama",5.8,0
"Crime, Mystery, Sci-Fi",6.1,0
"Crime, Drama, Horror",6.6,0
"Horror, Mystery, Thriller",4.8,0
"Comedy, Crime",6.8,0
"Animation, Action, Adventure",7.9,0
"Drama, Fantasy, Mystery",7.0,0
"Drama, History, Sci-Fi",5.1,0
"Action, Comedy, Drama",8.1,0
"Documentary, Crime",7.1,0
"Drama, War",7.2,0
"Fantasy, Mystery, Romance",8.1,0
"Drama, Romance",7.4,0
"Crime, Drama, History",6.8,0
Drama,6.8,0
"Animation, Adventure, Comedy",5.9,0
"Animation, Adventure, Drama",7.2,0
"Comedy, Drama, Fantasy",7.0,0
"Comedy, Romance",,0
"Comedy, Drama",7.4,0
"Drama, Romance",7.4,0
"Animation, Action, Adventure",8.2,0
"Action, Adventure, Comedy",7.5,0
"Action, Thriller",5.1,0
"Horror, Thriller",5.7,0
"Action, Thriller",5.2,0
"Animation, Adventure, Comedy",7.6,0
"Documentary, Sport",7.1,0
"Drama, Sci-Fi",7.1,0
"Comedy, Music",8.8,0
"Drama, Horror, Mystery",5.9,0
"Comedy, Romance",6.7,0
"Action, Crime, Thriller",6.0,0
"Comedy, Horror, Thriller",6.5,0
"Drama, Romance, Sci-Fi",6.6,0
"Animation, Biography, Drama",7.7,0
"Crime, Drama, History",7.9,0
"Action, Crime, Drama",5.8,0
"Comedy, Crime, Drama",,0
"Adventure, Drama, Fantasy",6.5,0
"Animation, Action, Drama",7.6,0
"Documentary, Crime",7.3,0
"Animation, Adventure, Family",8.0,0
"Comedy, Thriller",5.5,0
"Animation, Adventure, Comedy",7.2,0
"Crime, Drama, Thriller",6.6,0
"Biography, Drama, History",7.2,0
"Animation, Adventure, Sci-Fi",8.0,0
"Animation, Action, Adventure",5.3,0
"Drama, Horror, Mystery",6.0,0
"Drama, Thriller",3.7,0
"Action, Crime, Drama",6.2,0
"Comedy, Drama",7.9,0
"Comedy, Crime",6.6,0
"Adventure, Drama, Family",7.0,0
"Comedy, Drama",6.5,0
"Adventure, Family, Sci-Fi",5.5,0
"Action, Crime, Drama",7.5,0
"Action, Adventure, Comedy",4.8,0
"Action, Fantasy, Horror",7.9,0
"Animation, Action, Comedy",6.8,0
"Adventure, Comedy, Drama",5.4,0
"Animation, Adventure, Comedy",5.7,0
"Action, Adventure, Comedy",3.3,0
"Drama, Music, Romance",6.2,0
"Animation, Action, Adventure",7.2,0
"Documentary, Crime",6.8,0
"Drama, Thriller",5.8,0
"Action, Adventure, Drama",6.0,0
"Adventure, Drama, Horror",6.1,0
"Comedy, Fantasy, Romance",6.4,0
"Animation, Action, Adventure",8.0,0
"Crime, Drama, Mystery",6.7,0
"Action, Adventure, Fantasy",5.3,0
"Drama, Mystery, Sci-Fi",6.7,0
"Drama, Thriller",5.7,0
"Action, Thriller, Western",6.3,0
"Crime, Drama, Mystery",6.5,0
"Animation, Action, Drama",8.0,0
"Comedy, Drama, Fantasy",7.8,0
"Action, Crime, Drama",6.7,0
"Action, Crime, Drama",7.3,0
"Crime, Drama, Fantasy",6.8,0
"Comedy, Drama",7.4,0
"Drama, Fantasy, Horror",7.0,0
"Documentary, Crime",8.2,0
Comedy,7.3,0
"Drama, Horror, Mystery",4.7,0
"Animation, Comedy, Drama",8.6,0
"Action, Crime, Thriller",5.3,0
"Crime, Drama, Mystery",7.1,0
"Adventure, Comedy, Drama",9.1,0
Thriller,6.5,0
"Comedy, Drama",8.1,0
"Comedy, Romance",6.8,0
"Animation, Adventure, Drama",7.6,0
"Crime, Drama, Mystery",8.0,0
"Adventure, Horror, Sci-Fi",5.1,0
"Action, Drama, Sci-Fi",5.8,0
"Comedy, Drama, Romance",6.1,0
"Biography, Drama",,0
Comedy,5.4,0
Comedy,8.0,0
"Comedy, Drama",7.1,0
"Comedy, Crime, Drama",6.3,0
Drama,6.9,0
"Comedy, Drama, Family",9.2,0
"Comedy, Drama, Music",8.6,0
Documentary,7.9,0
"Drama, Romance",7.5,0
"Animation, Comedy, Drama",7.8,0
"Animation, Action, Crime",8.2,0
"Drama, Thriller, War",7.7,0
"Documentary, Crime",6.7,0
"Drama, Horror, Mystery",4.1,0
"Adventure, Crime, Drama",6.1,0
"Drama, Romance",7.2,0
"Comedy, Drama, Romance",5.6,0
"Action, Drama, Mystery",5.4,0
"Animation, Adventure, Comedy",6.8,0
"Horror, Mystery",6.1,0
"Comedy, Crime, Drama",7.2,0
"Animation, Action, Adventure",8.3,0
"Drama, War",7.7,0
"Animation, Action, Adventure",7.8,0
"Comedy, Family",5.7,0
"Comedy, Drama",8.5,0
"Crime, Drama, Mystery",8.5,0
"Biography, Drama, History",7.8,0
"Crime, Drama, Thriller",8.2,0
"Drama, Family, Fantasy",6.8,0
"Biography, Comedy",6.7,0
"Adventure, Comedy, Drama",7.4,0
"Drama, Horror, Mystery",7.4,0
"Comedy, Crime, Drama",7.1,0
"Drama, Horror, Mystery",5.4,0
"Comedy, Crime, Drama",7.8,0
"Action, Adventure",5.4,0
"Family, Fantasy, Horror",5.7,0
"Comedy, Crime, Drama",7.6,0
"Biography, Drama, History",6.8,0
"Drama, Horror, Thriller",5.2,0
"Documentary, Crime",8.6,0
"Animation, Action, Adventure",5.8,0
"Biography, Drama, Sport",7.0,0
"Animation, Action, Drama",7.2,0
"Action, Drama, Thriller",5.6,0
"Action, Crime, Thriller",6.5,0
"Documentary, Drama",7.6,0
"Adventure, Comedy, Family",,0
"Crime, Drama",7.1,0
"Animation, Short, Adventure",6.5,0
"Drama, Romance",7.8,0
"Comedy, Drama, Musical",5.9,0
"Action, Comedy, Crime",5.7,0
Documentary,8.1,0
"Comedy, Drama, Romance",6.9,0
"Comedy, Drama, Romance",7.5,0
"Action, Crime, Drama",6.2,0
"Action, Comedy, Crime",6.4,0
"Drama, Romance",5.6,0
"Comedy, Drama, Music",6.7,0
"Animation, Adventure, Comedy",6.3,0
"Action, Crime, Drama",6.1,0
"Action, Crime, Drama",5.8,0
"Comedy, Drama, Fantasy",8.3,0
"Comedy, Drama",7.2,0
"Comedy, Crime, Drama",6.9,0
Drama,8.6,0
"Biography, Comedy, Drama",7.6,0
"Animation, Adventure, Comedy",6.1,0
"Drama, Romance",8.3,0
"Animation, Action, Adventure",7.5,0
"Adventure, Drama, War",6.5,0
"Drama, Thriller",6.7,0
Drama,7.4,0
"Action, Adventure, Fantasy",5.5,0
"Drama, Romance, Thriller",7.0,0
"Biography, Crime, Drama",5.4,0
"Animation, Adventure, Comedy",6.5,0
Drama,8.0,0
"Action, Adventure, Fantasy",5.8,0
"Drama, Thriller",6.4,0
Comedy,8.8,0
"Drama, Romance",8.1,0
"Biography, Crime, Drama",6.3,0
Comedy,7.3,0
"Documentary, Crime",8.0,0
"Biography, Crime, Drama",7.6,0
"Drama, Music",6.9,0
"Documentary, Crime",6.8,0
"Action, Adventure, Drama",6.1,0
"Action, Mystery, Thriller",8.1,0
"Action, Crime, Drama",5.6,0
"Animation, Action, Adventure",7.8,0
"Comedy, Crime, Drama",6.9,0
"Fantasy, Horror, Romance",7.9,0
"Action, Comedy, Reality-TV",6.5,0
"Crime, Drama, Mystery",6.6,0
"Action, Crime",6.5,0
"Crime, Drama, Mystery",7.6,0
"Action, Adventure, Thriller",5.8,0
"Action, Adventure, Fantasy",3.8,0
Reality-TV,6.3,0
Game-Show,8.3,0
"Drama, Mystery, Thriller",5.9,0
"Animation, Action, Adventure",7.9,0
"Animation, Adventure, Comedy",5.9,0
"Documentary, History, War",8.0,0
"Animation, Action, Adventure",7.5,0
"Animation, Action, Comedy",7.8,0
"Drama, Family",9.1,0
"Action, Crime, Thriller",6.9,0
"Comedy, Romance",,0
"Adventure, Comedy, Drama",6.7,0
"Drama, Fantasy, Horror",6.9,0
"Documentary, Reality-TV, Romance",6.2,0
Drama,8.6,0
"Horror, Mystery, Thriller",7.0,0
"Comedy, Family, Romance",5.2,0
"Crime, Drama, Mystery",7.6,0
"Drama, Music, Romance",6.0,0
Drama,7.5,0
"Animation, Action, Adventure",5.5,0
"Documentary, Drama, History",7.9,0
"Action, Crime, Drama",6.4,0
"Drama, History, Romance",,0
"Action, Thriller",,0
"Animation, Drama, Fantasy",8.1,0
"Animation, Adventure, Comedy",6.3,0
Comedy,7.8,0
"Action, Crime, Drama",6.4,0
"Action, Adventure, Comedy",6.5,0
"Adventure, Crime, Drama",5.7,0
"Comedy, Drama, War",6.0,0
"Drama, History, Sport",7.6,0
"Animation, Drama, Family",7.9,0
"Biography, Crime, Drama",6.8,0
"Action, Adventure, Comedy",5.2,0
"Action, Adventure, Drama",6.7,0
"Action, Crime, Thriller",6.2,0
"Crime, Drama, Mystery",6.8,0
"Comedy, Drama",5.1,0
"Drama, Horror, Mystery",6.0,0
Drama,3.5,0
"Animation, Action, Adventure",6.8,0
"Comedy, Drama, Family",5.2,0
"Comedy, Drama, Romance",6.1,0
"Animation, Action, Crime",,0
"Comedy, Drama, Romance",8.1,0
Comedy,7.4,0
"Drama, Music, Musical",8.2,0
"Comedy, Drama, Fantasy",7.0,0
"Comedy, Drama, Family",6.8,0
"Animation, Action, Comedy",7.9,0
"Comedy, Romance",6.3,0
"Animation, Adventure, Comedy",7.8,0
"Action, Drama, Fantasy",7.0,0
"Animation, Action, Fantasy",8.3,0
"Fantasy, Horror, Mystery",4.9,0
"Action, Crime, Thriller",6.1,0
"Biography, Drama",7.5,0
"Comedy, Drama",8.5,0
"Action, Crime, Drama",7.0,0
"Comedy, Drama, Family",6.3,0
"Action, Thriller",6.9,0
"Action, Crime, Drama",6.4,0
"Crime, Drama, Thriller",4.3,0
"Action, Thriller",5.6,0
"Animation, Adventure, Drama",7.3,0
Drama,,0
"Crime, Drama, Fantasy",7.5,0
"Drama, Fantasy, Mystery",7.1,0
"Action, Fantasy, Horror",8.1,0
"Adventure, Comedy, Drama",6.5,0
"Action, Crime, Drama",6.1,0
"Crime, Drama, Thriller",7.0,0
"Drama, Thriller",6.9,0
Reality-TV,8.5,0
"Action, Crime, Drama",4.4,0
Thriller,5.2,0
"Animation, Action, Adventure",8.3,0
"Drama, History, Romance",6.0,0
"Comedy, Crime, Drama",7.6,0
Drama,6.7,0
"Animation, Action, Adventure",8.0,0
"Action, Sci-Fi, Thriller",,0
"Comedy, Family, Talk-Show",8.0,0
"Comedy, Drama, Music",6.4,0
"Drama, Horror, Mystery",6.2,0
"Comedy, Drama, Romance",5.8,0
"Comedy, Drama",8.8,0
"Animation, Short, Adventure",7.0,0
"Crime, Drama, Mystery",7.8,0
Reality-TV,4.4,0
"Drama, Thriller",7.0,0
"Comedy, Sci-Fi",5.5,0
"Animation, Adventure, Comedy",,0
Comedy,7.1,0
Comedy,5.3,0
"Drama, Romance",,0
"Crime, Drama, Mystery",7.8,0
"Animation, Action, Drama",7.4,0
Documentary,9.3,0
"Crime, Drama, Film-Noir",8.0,0
"Action, Drama, Fantasy",8.3,0
"Action, Crime, Thriller",6.3,0
"Animation, Action, Adventure",5.9,0
Comedy,7.4,0
"Action, Comedy, Drama",6.6,0
"Animation, Adventure, Comedy",6.5,0
"Comedy, Drama, Fantasy",8.2,0
"Family, Game-Show",6.7,0
"Action, Comedy",5.4,0
Comedy,7.2,0
"Mystery, Sci-Fi, Thriller",5.4,0
"Animation, Action, Adventure",8.4,0
Reality-TV,5.7,0
"Action, Comedy, Romance",5.4,0
"Action, Crime, Thriller",5.8,0
"Action, Crime, Drama",6.0,0
"Comedy, Drama",7.9,0
Comedy,5.8,0
"Comedy, Fantasy, Musical",5.9,0
"Game-Show, Reality-TV",4.9,0
"Animation, Action, Adventure",6.0,0
"Comedy, Fantasy, Romance",5.4,0
"Drama, Fantasy, Horror",6.8,0
"Comedy, Drama, Fantasy",8.2,0
"Biography, Crime, Drama",6.5,0
"Comedy, Sci-Fi",,0
"Crime, Mystery, Thriller",6.6,0
"Action, Comedy, Drama",8.1,0
"Comedy, Drama",8.1,0
Horror,6.4,0
"Animation, Adventure, Family",6.2,0
"Adventure, Comedy, Drama",,0
"Biography, Comedy, Drama",7.2,0
"Crime, Drama",7.1,0
"Action, Adventure, Drama",6.6,0
"Action, Adventure, Fantasy",5.4,0
"Drama, Romance",5.7,0
"Action, Crime, Drama",7.7,0
"Action, Adventure, History",5.4,0
"Comedy, Crime, Mystery",7.0,0
Reality-TV,6.6,0
"Documentary, Music",7.9,0
"Action, Adventure, Drama",,0
"Action, Drama, Thriller",7.7,0
"Action, Adventure, Comedy",5.7,0
"Drama, Romance",6.2,0
"Comedy, Drama, Romance",7.0,0
"Comedy, Romance",4.7,0
"Drama, History, War",7.1,0
"Drama, Romance, Thriller",5.6,0
"Drama, Mystery, Romance",4.8,0
"Crime, Drama, Mystery",,0
Drama,6.3,0
"Comedy, Crime, Drama",7.1,0
Drama,6.8,0
"Comedy, Sci-Fi",8.7,0
Thriller,5.3,0
"Drama, Mystery, Thriller",5.4,0
"Action, Crime, Thriller",,0
"Family, Fantasy",7.2,0
"Crime, Drama, Mystery",6.7,0
"Animation, Action, Adventure",7.9,0
"Animation, Adventure, Comedy",7.7,0
"Crime, Drama, Thriller",7.2,0
"Drama, Music",7.1,0
Comedy,7.3,0
"Crime, Thriller",6.5,0
"Action, Adventure, Sci-Fi",6.3,0
"Crime, Drama, Mystery",6.9,0
"Comedy, Drama",8.1,0
"Adventure, Drama, Sci-Fi",,0
"Action, Crime, Thriller",6.5,0
"Drama, Music, Romance",6.4,0
"Action, Adventure, Comedy",5.6,0
"Action, Adventure, Sci-Fi",4.7,0
"Animation, Drama, Mystery",7.2,0
"Animation, Action, Adventure",6.3,0
"Animation, Drama, Family",8.0,0
"Comedy, Drama",6.1,0
Thriller,5.0,0
"Drama, Mystery, Thriller",8.1,0
"Action, Crime",7.9,0
"Drama, Thriller",5.8,0
"Comedy, Drama",6.7,0
"Documentary, Crime",8.1,0
"Comedy, Romance",5.8,0
"Biography, Drama, Sport",,0
Thriller,5.8,0
"Drama, Fantasy, Mystery",7.3,0
"Biography, Drama, History",6.2,0
"Documentary, Crime, History",6.8,0
Comedy,6.5,0
"Action, Comedy, Romance",7.5,0
"Drama, History, Thriller",7.9,0
"Biography, Drama, Family",7.1,0
Comedy,7.0,0
"Action, Crime, Drama",5.7,0
"Animation, Adventure, Comedy",6.4,0
"Drama, Horror, Sci-Fi",6.3,0
"Comedy, Family",3.6,0
"Action, Adventure, Crime",6.7,0
"Animation, Action, Adventure",5.6,0
"Documentary, Crime",6.5,0
"Comedy, Drama, Romance",6.4,0
"Crime, Drama, Thriller",5.9,0
"Comedy, Romance",5.7,0
Drama,8.6,0
"Animation, Adventure, Comedy",4.5,0
Drama,7.5,0
"Animation, Action, Adventure",8.2,0
"Adventure, Drama, Mystery",4.6,0
"Comedy, Crime, Drama",5.7,0
"Crime, Drama, Fantasy",7.2,0
"Drama, Romance",7.6,0
"Action, Drama, History",6.2,0
"Comedy, Family",6.5,0
"Crime, Drama, Mystery",7.9,0
"Comedy, Thriller",5.4,0
"Crime, Drama, Mystery",7.4,0
"Animation, Family",4.7,0
"Documentary, History, Sport",6.8,0
"Action, Drama, War",7.1,0
"Action, Adventure, Crime",6.5,0
"Animation, Adventure, Comedy",6.0,0
Drama,6.8,0
"Drama, Mystery, Romance",7.6,0
"Comedy, Romance",5.7,0
"Comedy, Drama, Romance",7.5,0
"Game-Show, Reality-TV",7.6,0
"Drama, Sport",6.2,0
"Short, Action, Comedy",8.0,0
"Comedy, Drama, Romance",6.3,0
"Documentary, Crime, History",7.4,0
"Drama, Horror, Mystery",6.8,0
"Drama, Horror, Sci-Fi",6.0,0
"Comedy, Romance",5.6,0
Drama,7.5,0
"Game-Show, Reality-TV",8.5,0
"Drama, Mystery, Thriller",,0
Drama,6.2,0
"Action, Thriller",6.0,0
"Action, Crime, Drama",6.4,0
"Action, Crime, Drama",6.1,0
Drama,7.4,0
Romance,8.0,0
"Comedy, Drama",7.3,0
"Action, Adventure, Biography",7.2,0
